timestamp,stream,waveform,gas,lead,sample_count,min,max,mean
2026-04-22T11:35:37.289000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:37.289000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.122
2026-04-22T11:35:37.289000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:37.641000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:37.641000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:37.641000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:37.641000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:37.641000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.13,-0.137
2026-04-22T11:35:37.641000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:38.078000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:38.078000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:38.078000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:38.078000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:38.078000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.13,-0.138
2026-04-22T11:35:38.078000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:38.435000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:38.435000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:38.435000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:38.435000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:38.435000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.1,-0.128
2026-04-22T11:35:38.435000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:38.834000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:38.834000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:38.834000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:38.834000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:38.834000,SBX_ANAES_WAVE,pressure,,,10,-0.13,-0.11,-0.122
2026-04-22T11:35:38.834000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:39.290000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:39.290000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:39.290000,SBX_ANAES_WAVE,flow,,,10,0.0,0.0,0.0
2026-04-22T11:35:39.290000,SBX_ANAES_WAVE,volume,,,10,0.0,0.0,0.0
2026-04-22T11:35:39.290000,SBX_ANAES_WAVE,pressure,,,10,-0.14,-0.11,-0.123
2026-04-22T11:35:39.290000,SBX_ANAES_WAVE,inspExpMarker,,,0,,,
2026-04-22T11:35:39.640000,SBX_ANAES_WAVE,respGas,,,0,,,
2026-04-22T11:35:39.640000,SBX_ANAES_WAVE,respGas,,,0,,,
